date	Temperature	Humidity	Light	CO2	HumidityRatio
08/02/2015 16:34	19.6	26.79	31	423.666666666667	0.00377458229660593
08/02/2015 16:34	19.58	26.79	23.8	421.75	0.00376986568041323
08/02/2015 16:36	19.5	26.8233333333333	31	417	0.00375574658440957
08/02/2015 16:37	19.55	26.865	26.5	423.5	0.00377339856821446
08/02/2015 16:38	19.5333333333333	26.89	31	430	0.00377299647867788
08/02/2015 16:38	19.5	26.89	22.5	423	0.00376513761499172
08/02/2015 16:40	19.525	26.89	18.5	424.5	0.00377103040709353
08/02/2015 16:40	19.5	26.89	29.3333333333333	426	0.00376513761499172
08/02/2015 16:41	19.5	26.89	24	421.75	0.00376513761499172
08/02/2015 16:43	19.5	26.89	24	425.5	0.00376513761499172
08/02/2015 16:44	19.5	26.89	24	424.5	0.00376513761499172
08/02/2015 16:45	19.525	26.945	24	422	0.00377879041879854
08/02/2015 16:46	19.5	26.9175	24	425.75	0.00376901149722455
08/02/2015 16:46	19.5	26.945	24	422	0.00377288542742124
08/02/2015 16:47	19.5	27	24	423.333333333333	0.00378063343170978
08/02/2015 16:49	19.5	27	24	426.75	0.00378063343170978
08/02/2015 16:50	19.5	27	24	421.75	0.00378063343170978
08/02/2015 16:51	19.5	27.05	24	414.5	0.00378767723846731
08/02/2015 16:52	19.5	27	24	416	0.00378063343170978
08/02/2015 16:53	19.4725	27	24	423.25	0.00377413394638856
08/02/2015 16:53	19.5	27.1	10.5	424.5	0.00379472120379726
08/02/2015 16:54	19.5	27.1	6	424.5	0.00379472120379726
08/02/2015 16:56	19.4725	27.075	6	424.75	0.00378468144196448
08/02/2015 16:57	19.4175	27.075	6	423	0.00377167557861276
08/02/2015 16:58	19.39	27.1	6	425	0.00376868514089311
08/02/2015 16:59	19.4175	27.075	6	421	0.00377167557861276
08/02/2015 16:59	19.4175	27.125	6	420.25	0.00377868312932124
08/02/2015 17:00	19.39	27.1	6	423	0.00376868514089311
08/02/2015 17:02	19.39	27.1	6	418.75	0.00376868514089311
08/02/2015 17:03	19.4266666666667	27.1333333333333	6	423	0.0037820206919294
08/02/2015 17:04	19.4175	27.125	6	428	0.00377868312932124
08/02/2015 17:05	19.39	27.1	6	423.75	0.00376868514089311
08/02/2015 17:06	19.4266666666667	27.1333333333333	6	428	0.0037820206919294
08/02/2015 17:06	19.4266666666667	27.1333333333333	6	426.333333333333	0.0037820206919294
08/02/2015 17:08	19.39	27.1	11.5	429.5	0.00376868514089311
08/02/2015 17:09	19.4266666666667	27.1666666666667	20.6666666666667	427	0.00378669519486035
08/02/2015 17:10	19.39	27.125	17	424.25	0.00377218287218364
08/02/2015 17:10	19.39	27.2	17	423	0.00378267630066579
08/02/2015 17:12	19.39	27.1333333333333	20.6666666666667	424	0.00377334879130296
08/02/2015 17:12	19.39	27.15	17	423.5	0.00377568064257549
08/02/2015 17:13	19.39	27.1	17	425.75	0.00376868514089311
08/02/2015 17:15	19.39	27.15	17	426.75	0.00377568064257549
08/02/2015 17:16	19.445	27.2	17	434.5	0.00379572310890555
08/02/2015 17:17	19.39	27.2	20.6666666666667	426	0.00378267630066579
08/02/2015 17:18	19.39	27.125	17	420.5	0.00377218287218364
08/02/2015 17:19	19.39	27.1	10	425.5	0.00376868514089311
08/02/2015 17:19	19.39	27.1666666666667	11.3333333333333	423.666666666667	0.00377801251122667
08/02/2015 17:21	19.39	27.15	8.5	424.5	0.00377568064257549
08/02/2015 17:22	19.39	27.175	7	421	0.00377917845206932
08/02/2015 17:23	19.39	27.2	7	425.5	0.00378267630066579
08/02/2015 17:23	19.39	27.2	7	426.5	0.00378267630066579
08/02/2015 17:25	19.39	27.2	9.33333333333333	420.666666666667	0.00378267630066579
08/02/2015 17:25	19.39	27.2	14	423.75	0.00378267630066579
08/02/2015 17:26	19.39	27.2	14	422.666666666667	0.00378267630066579
08/02/2015 17:28	19.39	27.2	14	420.75	0.00378267630066579
08/02/2015 17:29	19.39	27.15	14	419.5	0.00377568064257549
08/02/2015 17:30	19.39	27.175	14	426	0.00377917845206932
08/02/2015 17:31	19.39	27.15	14	422	0.00377568064257549
08/02/2015 17:31	19.39	27.2	14	419	0.00378267630066579
08/02/2015 17:32	19.39	27.2	14	421.666666666667	0.00378267630066579
08/02/2015 17:34	19.4175	27.2	14	425	0.00378919474966018
08/02/2015 17:35	19.39	27.2	14	422.5	0.00378267630066579
08/02/2015 17:36	19.39	27.2	14	419.5	0.00378267630066579
08/02/2015 17:37	19.39	27.2	14	422	0.00378267630066579
08/02/2015 17:38	19.39	27.2	9.33333333333333	425.333333333333	0.00378267630066579
08/02/2015 17:38	19.4266666666667	27.23	4.66666666666667	427.666666666667	0.00379557694282936
08/02/2015 17:39	19.39	27.2	0	427	0.00378267630066579
08/02/2015 17:41	19.39	27.2	0	426	0.00378267630066579
08/02/2015 17:42	19.39	27.2	0	423	0.00378267630066579
08/02/2015 17:43	19.445	27.2	0	427	0.00379572310890555
08/02/2015 17:44	19.39	27.2	0	422	0.00378267630066579
08/02/2015 17:44	19.39	27.2	0	423	0.00378267630066579
08/02/2015 17:45	19.39	27.2	0	421	0.00378267630066579
08/02/2015 17:47	19.39	27.2	0	422.333333333333	0.00378267630066579
08/02/2015 17:48	19.39	27.2	0	424	0.00378267630066579
08/02/2015 17:49	19.39	27.2	0	426	0.00378267630066579
08/02/2015 17:50	19.39	27.2	0	428	0.00378267630066579
08/02/2015 17:51	19.39	27.2	0	427.5	0.00378267630066579
08/02/2015 17:51	19.4633333333333	27.26	0	428	0.00380851471818723
08/02/2015 17:53	19.39	27.2	0	425	0.00378267630066579
08/02/2015 17:54	19.39	27.2	0	426.5	0.00378267630066579
08/02/2015 17:55	19.39	27.2	0	426	0.00378267630066579
08/02/2015 17:55	19.39	27.2	0	422	0.00378267630066579
08/02/2015 17:57	19.39	27.2	0	426	0.00378267630066579
08/02/2015 17:57	19.39	27.2	0	423.5	0.00378267630066579
08/02/2015 17:58	19.39	27.2	0	424	0.00378267630066579
08/02/2015 18:00	19.39	27.2	0	429	0.00378267630066579
08/02/2015 18:01	19.34	27.29	0	422.5	0.0037834028932961
08/02/2015 18:02	19.34	27.29	0	424.5	0.0037834028932961
08/02/2015 18:03	19.29	27.29	0	428	0.00377156965824258
08/02/2015 18:04	19.29	27.29	0	426.5	0.00377156965824258
08/02/2015 18:04	19.34	27.34	0	424.5	0.00379037698343334
08/02/2015 18:06	19.29	27.29	0	425	0.00377156965824258
08/02/2015 18:07	19.29	27.3566666666667	0	423.333333333333	0.00378083922027632
08/02/2015 18:08	19.29	27.29	0	426	0.00377156965824258
08/02/2015 18:08	19.34	27.39	0	424.5	0.00379735122901886
08/02/2015 18:10	19.34	27.39	0	424.5	0.00379735122901886
08/02/2015 18:10	19.3233333333333	27.39	0	420.333333333333	0.00379338853862594
08/02/2015 18:11	19.29	27.39	0	425	0.00378547410427655
08/02/2015 18:13	19.29	27.445	0	427.5	0.00379312181298036
08/02/2015 18:14	19.29	27.5	0	426	0.00380076970861137
08/02/2015 18:15	19.29	27.445	0	425	0.00379312181298036
08/02/2015 18:16	19.29	27.5	0	427	0.00380076970861137
08/02/2015 18:16	19.29	27.5	0	424	0.00380076970861137
08/02/2015 18:17	19.29	27.5	0	424	0.00380076970861137
08/02/2015 18:19	19.29	27.5	0	425	0.00380076970861137
08/02/2015 18:20	19.29	27.5	0	425	0.00380076970861137
08/02/2015 18:21	19.29	27.5	0	426	0.00380076970861137
08/02/2015 18:22	19.29	27.5	0	432	0.00380076970861137
08/02/2015 18:23	19.29	27.5	0	428.5	0.00380076970861137
08/02/2015 18:23	19.29	27.5	0	426	0.00380076970861137
08/02/2015 18:24	19.34	27.4725	0	428	0.00380885907409757
08/02/2015 18:26	19.29	27.5	0	426.666666666667	0.00380076970861137
08/02/2015 18:27	19.34	27.5	0	427.5	0.00381269511651053
08/02/2015 18:28	19.29	27.39	0	428	0.00378547410427655
08/02/2015 18:29	19.34	27.39	0	427	0.00379735122901886
08/02/2015 18:29	19.39	27.39	0	425	0.00380926122794171
08/02/2015 18:30	19.34	27.445	0	425	0.00380502307871189
08/02/2015 18:32	19.34	27.39	0	430	0.00379735122901886
08/02/2015 18:33	19.39	27.39	0	437	0.00380926122794171
08/02/2015 18:34	19.39	27.39	0	430.5	0.00380926122794171
08/02/2015 18:35	19.39	27.39	0	430.666666666667	0.00380926122794171
08/02/2015 18:36	19.39	27.39	0	422.5	0.00380926122794171
08/02/2015 18:36	19.39	27.39	0	422	0.00380926122794171
08/02/2015 18:38	19.39	27.39	0	424	0.00380926122794171
08/02/2015 18:39	19.39	27.39	0	427.666666666667	0.00380926122794171
08/02/2015 18:40	19.3233333333333	27.39	0	430	0.00379338853862594
08/02/2015 18:40	19.39	27.39	0	432	0.00380926122794171
08/02/2015 18:42	19.39	27.5	0	429	0.00382465353406781
08/02/2015 18:42	19.29	27.5	0	428	0.00380076970861137
08/02/2015 18:43	19.29	27.5	0	428	0.00380076970861137
08/02/2015 18:45	19.29	27.55	0	426	0.00380772250321852
08/02/2015 18:46	19.29	27.6	0	427.5	0.00381467545232177
08/02/2015 18:47	19.29	27.6	0	429	0.00381467545232177
08/02/2015 18:48	19.29	27.6	0	426.333333333333	0.00381467545232177
08/02/2015 18:49	19.29	27.6	0	428.5	0.00381467545232177
08/02/2015 18:49	19.29	27.6	0	426	0.00381467545232177
08/02/2015 18:51	19.29	27.6	0	429	0.00381467545232177
08/02/2015 18:52	19.29	27.6	0	432	0.00381467545232177
08/02/2015 18:53	19.29	27.6	0	427	0.00381467545232177
08/02/2015 18:53	19.245	27.6	0	429	0.00380393134038813
08/02/2015 18:55	19.26	27.6666666666667	0	426.333333333333	0.00381676305777689
08/02/2015 18:55	19.2	27.6	0	436	0.00379321394453656
08/02/2015 18:56	19.2	27.6	0	429	0.00379321394453656
08/02/2015 18:58	19.2	27.6	0	429.5	0.00379321394453656
08/02/2015 18:59	19.2	27.6	0	434	0.00379321394453656
08/02/2015 19:00	19.2	27.65	0	423.5	0.0038001276921799
08/02/2015 19:01	19.29	27.7	0	432	0.00382858181403718
08/02/2015 19:01	19.245	27.745	0	427	0.00382403862595271
08/02/2015 19:02	19.245	27.745	0	430	0.00382403862595271
08/02/2015 19:04	19.23	27.73	0	432.666666666667	0.00381836602344458
08/02/2015 19:05	19.2	27.7	0	434	0.00380704159259074
08/02/2015 19:06	19.2	27.7	0	436	0.00380704159259074
08/02/2015 19:07	19.2	27.7	0	440.333333333333	0.00380704159259074
08/02/2015 19:08	19.2	27.7	0	439	0.00380704159259074
08/02/2015 19:08	19.23	27.73	0	440.333333333333	0.00381836602344458
08/02/2015 19:09	19.2	27.7	0	443	0.00380704159259074
08/02/2015 19:11	19.2	27.7	0	439.5	0.00380704159259074
08/02/2015 19:12	19.2	27.6	0	437	0.00379321394453656
08/02/2015 19:13	19.245	27.65	0	431.5	0.00381086474118018
08/02/2015 19:14	19.29	27.7	0	430.333333333333	0.00382858181403718
08/02/2015 19:14	19.29	27.7	0	436.5	0.00382858181403718
08/02/2015 19:15	19.29	27.7	0	437.5	0.00382858181403718
08/02/2015 19:17	19.29	27.6333333333333	0	434	0.00381931083755765
08/02/2015 19:18	19.29	27.6	0	432.5	0.00381467545232177
08/02/2015 19:19	19.29	27.6	0	427.666666666667	0.00381467545232177
08/02/2015 19:20	19.29	27.6	0	428.5	0.00381467545232177
08/02/2015 19:21	19.315	27.6	0	434.5	0.00382065596854389
08/02/2015 19:21	19.29	27.6	0	438	0.00381467545232177
08/02/2015 19:23	19.29	27.6	0	438	0.00381467545232177
08/02/2015 19:24	19.34	27.6	0	435	0.00382664475809049
08/02/2015 19:25	19.39	27.6	0	437	0.00383864719670305
08/02/2015 19:25	19.39	27.6	0	437.5	0.00383864719670305
08/02/2015 19:27	19.39	27.5	0	437	0.00382465353406781
08/02/2015 19:27	19.39	27.55	0	431.5	0.00383165028716048
08/02/2015 19:28	19.39	27.6	0	432	0.00383864719670305
08/02/2015 19:30	19.39	27.6	0	434	0.00383864719670305
08/02/2015 19:31	19.39	27.6	0	434	0.00383864719670305
08/02/2015 19:32	19.39	27.6	0	438	0.00383864719670305
08/02/2015 19:33	19.29	27.6	0	437	0.00381467545232177
08/02/2015 19:34	19.29	27.6	0	435.5	0.00381467545232177
08/02/2015 19:34	19.29	27.65	0	435	0.00382162855592627
08/02/2015 19:36	19.29	27.6	0	435	0.00381467545232177
08/02/2015 19:37	19.39	27.65	0	435	0.00384564426270076
08/02/2015 19:38	19.29	27.7	0	435	0.00382858181403718
08/02/2015 19:38	19.29	27.7	0	432	0.00382858181403718
08/02/2015 19:40	19.29	27.7	0	432	0.00382858181403718
08/02/2015 19:40	19.29	27.7	0	435	0.00382858181403718
08/02/2015 19:41	19.29	27.7	0	433	0.00382858181403718
08/02/2015 19:43	19.29	27.7	0	435	0.00382858181403718
08/02/2015 19:44	19.29	27.745	0	438	0.00383483987844422
08/02/2015 19:45	19.29	27.7	0	437	0.00382858181403718
08/02/2015 19:46	19.29	27.7	0	439	0.00382858181403718
08/02/2015 19:46	19.29	27.7	0	436	0.00382858181403718
08/02/2015 19:47	19.39	27.7	0	434	0.00385264148515886
08/02/2015 19:49	19.34	27.7	0	440.5	0.00384059502157166
08/02/2015 19:50	19.315	27.675	0	437.75	0.00383110213333343
08/02/2015 19:51	19.34	27.65	0	436	0.00383361981209082
08/02/2015 19:52	19.39	27.6	0	437	0.00383864719670305
08/02/2015 19:53	19.39	27.6	0	432	0.00383864719670305
08/02/2015 19:53	19.39	27.6	0	437.666666666667	0.00383864719670305
08/02/2015 19:54	19.39	27.6	0	443	0.00383864719670305
08/02/2015 19:56	19.39	27.6	0	440.25	0.00383864719670305
08/02/2015 19:57	19.39	27.6	0	437.5	0.00383864719670305
08/02/2015 19:58	19.39	27.6	0	434.666666666667	0.00383864719670305
08/02/2015 19:59	19.39	27.6	0	441	0.00383864719670305
08/02/2015 19:59	19.39	27.6	0	440.5	0.00383864719670305
08/02/2015 20:00	19.39	27.6	0	441.5	0.00383864719670305
08/02/2015 20:02	19.39	27.6	0	434.333333333333	0.00383864719670305
08/02/2015 20:03	19.39	27.6	0	431	0.00383864719670305
08/02/2015 20:04	19.39	27.6	0	434	0.00383864719670305
08/02/2015 20:05	19.39	27.6	0	435	0.00383864719670305
08/02/2015 20:06	19.39	27.6	0	441	0.00383864719670305
08/02/2015 20:06	19.39	27.6	0	434.5	0.00383864719670305
08/02/2015 20:08	19.39	27.6	0	440.333333333333	0.00383864719670305
08/02/2015 20:09	19.39	27.6	0	434.5	0.00383864719670305
08/02/2015 20:10	19.39	27.6	0	440	0.00383864719670305
08/02/2015 20:10	19.39	27.5	0	444	0.00382465353406781
08/02/2015 20:12	19.39	27.5666666666667	0	441	0.00383398257295775
08/02/2015 20:12	19.4266666666667	27.5666666666667	0	441.666666666667	0.00384279467770833
08/02/2015 20:13	19.39	27.6	0	444	0.00383864719670305
08/02/2015 20:15	19.39	27.55	0	444.5	0.00383165028716048
08/02/2015 20:16	19.39	27.5	0	443	0.00382465353406781
08/02/2015 20:17	19.39	27.5	0	437	0.00382465353406781
08/02/2015 20:18	19.39	27.5	0	436.5	0.00382465353406781
08/02/2015 20:19	19.39	27.5	0	437	0.00382465353406781
08/02/2015 20:19	19.39	27.5	0	437.5	0.00382465353406781
08/02/2015 20:21	19.39	27.5	0	439.333333333333	0.00382465353406781
08/02/2015 20:22	19.39	27.5	0	440.666666666667	0.00382465353406781
08/02/2015 20:23	19.39	27.5	0	442	0.00382465353406781
08/02/2015 20:23	19.39	27.5	0	441	0.00382465353406781
08/02/2015 20:25	19.39	27.5	0	439	0.00382465353406781
08/02/2015 20:25	19.39	27.5	0	436.5	0.00382465353406781
08/02/2015 20:26	19.39	27.5	0	437	0.00382465353406781
08/02/2015 20:28	19.39	27.5	0	445	0.00382465353406781
08/02/2015 20:29	19.39	27.5	0	449	0.00382465353406781
08/02/2015 20:30	19.39	27.5	0	443.5	0.00382465353406781
08/02/2015 20:31	19.39	27.5	0	442	0.00382465353406781
08/02/2015 20:31	19.39	27.5	0	445	0.00382465353406781
08/02/2015 20:32	19.39	27.445	0	443.5	0.00381695728635924
08/02/2015 20:34	19.39	27.39	0	444.5	0.00380926122794171
08/02/2015 20:35	19.39	27.39	0	442	0.00380926122794171
08/02/2015 20:36	19.39	27.39	0	442	0.00380926122794171
08/02/2015 20:37	19.39	27.39	0	444	0.00380926122794171
08/02/2015 20:38	19.39	27.39	0	435	0.00380926122794171
08/02/2015 20:38	19.39	27.39	0	434	0.00380926122794171
08/02/2015 20:39	19.39	27.39	0	441.5	0.00380926122794171
08/02/2015 20:41	19.39	27.39	0	443.5	0.00380926122794171
08/02/2015 20:42	19.39	27.39	0	441	0.00380926122794171
08/02/2015 20:43	19.39	27.39	0	444	0.00380926122794171
08/02/2015 20:44	19.39	27.39	0	444.5	0.00380926122794171
08/02/2015 20:44	19.39	27.39	0	445.5	0.00380926122794171
08/02/2015 20:45	19.39	27.445	0	447	0.00381695728635924
08/02/2015 20:47	19.39	27.445	0	445	0.00381695728635924
08/02/2015 20:48	19.39	27.39	0	447	0.00380926122794171
08/02/2015 20:49	19.39	27.39	0	449	0.00380926122794171
08/02/2015 20:50	19.39	27.39	0	449	0.00380926122794171
08/02/2015 20:51	19.39	27.39	0	453	0.00380926122794171
08/02/2015 20:51	19.39	27.39	0	452.5	0.00380926122794171
08/02/2015 20:53	19.39	27.4633333333333	0	446	0.00381952268122941
08/02/2015 20:54	19.39	27.39	0	447	0.00380926122794171
08/02/2015 20:55	19.39	27.39	0	449	0.00380926122794171
08/02/2015 20:55	19.445	27.445	0	441.5	0.00383012305664187
08/02/2015 20:57	19.39	27.39	0	444	0.00380926122794171
08/02/2015 20:57	19.445	27.445	0	446	0.00383012305664187
08/02/2015 20:58	19.39	27.39	0	441.333333333333	0.00380926122794171
08/02/2015 21:00	19.39	27.39	0	442.666666666667	0.00380926122794171
08/02/2015 21:01	19.39	27.39	0	446	0.00380926122794171
08/02/2015 21:02	19.39	27.445	0	446	0.00381695728635924
08/02/2015 21:03	19.39	27.39	0	443	0.00380926122794171
08/02/2015 21:04	19.4266666666667	27.4633333333333	0	444.666666666667	0.00382830134776418
08/02/2015 21:04	19.4266666666667	27.4266666666667	0	437	0.00382315871462424
08/02/2015 21:06	19.39	27.39	0	450	0.00380926122794171
08/02/2015 21:07	19.39	27.39	0	454.5	0.00380926122794171
08/02/2015 21:08	19.4633333333333	27.4633333333333	0	451	0.00383709781535469
08/02/2015 21:08	19.39	27.39	0	450.5	0.00380926122794171
08/02/2015 21:10	19.39	27.39	0	449	0.00380926122794171
08/02/2015 21:10	19.5	27.5	0	443.5	0.00385107863568625
08/02/2015 21:11	19.39	27.39	0	447.5	0.00380926122794171
08/02/2015 21:13	19.5	27.5	0	445	0.00385107863568625
08/02/2015 21:14	19.445	27.445	0	447.5	0.00383012305664187
08/02/2015 21:15	19.4266666666667	27.46	0	449.666666666667	0.00382783383216807
08/02/2015 21:16	19.4633333333333	27.5666666666667	0	450	0.00385162465225822
08/02/2015 21:16	19.5	27.6	0	451	0.00386516957975751
08/02/2015 21:17	19.5	27.6	0	454.5	0.00386516957975751
08/02/2015 21:19	19.39	27.5	0	455	0.00382465353406781
08/02/2015 21:20	19.39	27.39	0	454	0.00380926122794171
08/02/2015 21:21	19.5	27.5	0	452	0.00385107863568625
08/02/2015 21:22	19.5	27.525	0	451	0.00385460131221966
08/02/2015 21:23	19.5	27.55	0	447	0.0038581240284089
08/02/2015 21:23	19.4633333333333	27.5666666666667	0	450	0.00385162465225822
08/02/2015 21:24	19.5	27.6	0	446	0.00386516957975751
08/02/2015 21:26	19.5	27.6	0	447	0.00386516957975751
08/02/2015 21:27	19.445	27.55	0	449	0.00384486704914558
08/02/2015 21:28	19.5	27.6	0	449	0.00386516957975751
08/02/2015 21:29	19.5	27.6	0	447.666666666667	0.00386516957975751
08/02/2015 21:29	19.445	27.55	0	446.5	0.00384486704914558
08/02/2015 21:30	19.445	27.55	0	447	0.00384486704914558
08/02/2015 21:32	19.5	27.6	0	453.5	0.00386516957975751
08/02/2015 21:33	19.5	27.6	0	458	0.00386516957975751
08/02/2015 21:34	19.5	27.6	0	450	0.00386516957975751
08/02/2015 21:35	19.5	27.6	0	446	0.00386516957975751
08/02/2015 21:36	19.5	27.6	0	447	0.00386516957975751
08/02/2015 21:36	19.5	27.6	0	448	0.00386516957975751
08/02/2015 21:38	19.5	27.6	0	450	0.00386516957975751
08/02/2015 21:39	19.5	27.6	0	447	0.00386516957975751
08/02/2015 21:40	19.5	27.6	0	446.5	0.00386516957975751
08/02/2015 21:40	19.5	27.6	0	449.5	0.00386516957975751
08/02/2015 21:42	19.5	27.6	0	447.5	0.00386516957975751
08/02/2015 21:42	19.5	27.6	0	447	0.00386516957975751
08/02/2015 21:43	19.5	27.6	0	447	0.00386516957975751
08/02/2015 21:45	19.5	27.6	0	450	0.00386516957975751
08/02/2015 21:46	19.5	27.6	0	454	0.00386516957975751
08/02/2015 21:47	19.5	27.6	0	447	0.00386516957975751
08/02/2015 21:48	19.5	27.6	0	447.5	0.00386516957975751
08/02/2015 21:49	19.5	27.6	0	448.5	0.00386516957975751
08/02/2015 21:49	19.5	27.6	0	445.5	0.00386516957975751
08/02/2015 21:51	19.5	27.6	0	444	0.00386516957975751
08/02/2015 21:52	19.5	27.6	0	444.5	0.00386516957975751
08/02/2015 21:53	19.5	27.6	0	449.5	0.00386516957975751
08/02/2015 21:53	19.5	27.6	0	456	0.00386516957975751
08/02/2015 21:55	19.5	27.6	0	451.5	0.00386516957975751
08/02/2015 21:55	19.5	27.6	0	447.666666666667	0.00386516957975751
08/02/2015 21:56	19.5	27.6	0	447.5	0.00386516957975751
08/02/2015 21:58	19.5	27.6	0	450	0.00386516957975751
08/02/2015 21:59	19.5	27.6	0	449	0.00386516957975751
08/02/2015 22:00	19.5	27.6	0	442	0.00386516957975751
08/02/2015 22:01	19.5	27.6	0	444	0.00386516957975751
08/02/2015 22:01	19.5	27.6	0	447.5	0.00386516957975751
08/02/2015 22:02	19.6	27.6	0	451	0.00388942103964091
08/02/2015 22:04	19.5	27.6	0	444	0.00386516957975751
08/02/2015 22:05	19.5	27.6	0	445.666666666667	0.00386516957975751
08/02/2015 22:06	19.5	27.7	0	450	0.00387926115835408
08/02/2015 22:07	19.5	27.7	0	446.666666666667	0.00387926115835408
08/02/2015 22:08	19.5	27.6	0	452	0.00386516957975751
08/02/2015 22:08	19.5	27.7	0	455	0.00387926115835408
08/02/2015 22:09	19.5	27.7	0	453	0.00387926115835408
08/02/2015 22:11	19.5	27.7	0	446	0.00387926115835408
08/02/2015 22:12	19.5	27.65	0	449	0.00387221528973745
08/02/2015 22:13	19.5	27.7	0	451	0.00387926115835408
08/02/2015 22:14	19.5	27.6	0	451	0.00386516957975751
08/02/2015 22:14	19.5	27.7	0	445.5	0.00387926115835408
08/02/2015 22:15	19.5	27.65	0	443	0.00387221528973745
08/02/2015 22:17	19.5	27.7	0	450	0.00387926115835408
08/02/2015 22:18	19.5	27.7	0	455.5	0.00387926115835408
08/02/2015 22:19	19.5	27.7	0	456	0.00387926115835408
08/02/2015 22:20	19.5	27.65	0	454	0.00387221528973745
08/02/2015 22:21	19.5	27.7	0	450.5	0.00387926115835408
08/02/2015 22:21	19.5	27.7	0	450.75	0.00387926115835408
08/02/2015 22:23	19.5	27.7	0	452	0.00387926115835408
08/02/2015 22:24	19.5	27.7	0	452	0.00387926115835408
08/02/2015 22:25	19.5	27.7	0	454	0.00387926115835408
08/02/2015 22:25	19.5	27.7	0	453	0.00387926115835408
08/02/2015 22:27	19.5	27.7	0	452	0.00387926115835408
08/02/2015 22:27	19.5	27.7	0	447.333333333333	0.00387926115835408
08/02/2015 22:28	19.5	27.7	0	444	0.00387926115835408
08/02/2015 22:30	19.5	27.7	0	446	0.00387926115835408
08/02/2015 22:31	19.5	27.7	0	447.666666666667	0.00387926115835408
08/02/2015 22:32	19.5	27.7	0	448	0.00387926115835408
08/02/2015 22:33	19.5	27.7	0	447	0.00387926115835408
08/02/2015 22:34	19.5	27.7	0	443	0.00387926115835408
08/02/2015 22:34	19.5	27.7	0	442.5	0.00387926115835408
08/02/2015 22:36	19.5	27.7	0	445.666666666667	0.00387926115835408
08/02/2015 22:37	19.5	27.7	0	453	0.00387926115835408
08/02/2015 22:38	19.5	27.7	0	452	0.00387926115835408
08/02/2015 22:38	19.5	27.745	0	450	0.00388560257574784
08/02/2015 22:40	19.5	27.79	0	451	0.00389194412164556
08/02/2015 22:40	19.5	27.7	0	447	0.00387926115835408
08/02/2015 22:41	19.5	27.745	0	451	0.00388560257574784
08/02/2015 22:43	19.5	27.745	0	450	0.00388560257574784
08/02/2015 22:44	19.5	27.7	0	448	0.00387926115835408
08/02/2015 22:45	19.5	27.7	0	452	0.00387926115835408
08/02/2015 22:46	19.5	27.745	0	454	0.00388560257574784
08/02/2015 22:46	19.5	27.79	0	454.5	0.00389194412164556
08/02/2015 22:47	19.5	27.745	0	451.5	0.00388560257574784
08/02/2015 22:49	19.5	27.79	0	452	0.00389194412164556
08/02/2015 22:50	19.5	27.79	0	454	0.00389194412164556
08/02/2015 22:51	19.5	27.79	0	453.5	0.00389194412164556
08/02/2015 22:52	19.5	27.79	0	454	0.00389194412164556
08/02/2015 22:53	19.5	27.79	0	450	0.00389194412164556
08/02/2015 22:53	19.5	27.79	0	448	0.00389194412164556
08/02/2015 22:54	19.5	27.79	0	444	0.00389194412164556
08/02/2015 22:56	19.5	27.79	0	447.5	0.00389194412164556
08/02/2015 22:57	19.5	27.7	0	451	0.00387926115835408
08/02/2015 22:58	19.5	27.79	0	449	0.00389194412164556
08/02/2015 22:59	19.5	27.79	0	448.333333333333	0.00389194412164556
08/02/2015 22:59	19.5	27.79	0	456.5	0.00389194412164556
08/02/2015 23:00	19.5	27.79	0	452	0.00389194412164556
08/02/2015 23:02	19.5	27.79	0	447	0.00389194412164556
08/02/2015 23:03	19.5	27.79	0	449.5	0.00389194412164556
08/02/2015 23:04	19.5	27.79	0	452	0.00389194412164556
08/02/2015 23:05	19.5	27.79	0	451	0.00389194412164556
08/02/2015 23:06	19.5	27.745	0	450.5	0.00388560257574784
08/02/2015 23:06	19.5	27.7	0	449	0.00387926115835408
08/02/2015 23:08	19.5	27.7	0	449	0.00387926115835408
08/02/2015 23:09	19.5	27.7	0	453	0.00387926115835408
08/02/2015 23:10	19.5	27.7	0	447.5	0.00387926115835408
08/02/2015 23:10	19.5	27.7	0	450.5	0.00387926115835408
08/02/2015 23:12	19.5	27.7	0	453	0.00387926115835408
08/02/2015 23:12	19.5	27.7	0	447	0.00387926115835408
08/02/2015 23:13	19.5	27.7	0	447.666666666667	0.00387926115835408
08/02/2015 23:15	19.5	27.6666666666667	0	452.666666666667	0.0038745638949831
08/02/2015 23:16	19.5	27.6	0	452	0.00386516957975751
08/02/2015 23:17	19.5	27.6	0	454	0.00386516957975751
08/02/2015 23:18	19.5	27.6	0	448	0.00386516957975751
08/02/2015 23:19	19.5	27.6	0	453.5	0.00386516957975751
08/02/2015 23:19	19.5	27.6	0	451	0.00386516957975751
08/02/2015 23:21	19.4633333333333	27.5666666666667	0	447	0.00385162465225822
08/02/2015 23:22	19.5	27.6	0	452.333333333333	0.00386516957975751
08/02/2015 23:23	19.5	27.6	0	455.666666666667	0.00386516957975751
08/02/2015 23:23	19.5	27.55	0	446	0.0038581240284089
08/02/2015 23:25	19.4633333333333	27.4966666666667	0	448.333333333333	0.00384178381809175
08/02/2015 23:25	19.5	27.5	0	452.5	0.00385107863568625
08/02/2015 23:26	19.5	27.5	0	455	0.00385107863568625
08/02/2015 23:28	19.5	27.4266666666667	0	451.333333333333	0.00384074567995193
